CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Comunidad
CLIX8686,8,6,1,1.0,1,3,0,0,1,0,0,0,3.0,1,3.0,1,1141,9366,3,47,9
CLIX8687,8,6,1,1.0,1,3,2,1,1,0,0,0,3.0,1,3.0,1,1903,18209,2,70,7
CLIX8688,8,6,1,1.0,1,0,0,0,1,0,0,0,2.0,1,2.0,0,1903,18582,2,62,14
CLIX8689,8,6,1,1.0,1,2,0,0,1,1,0,0,2.0,1,2.0,1,4828,17516,3,54,11
CLIX8690,8,6,1,1.0,1,3,0,1,2,0,1,0,3.0,1,2.0,0,1903,16753,3,60,15
CLIX8691,8,6,1,1.0,1,2,3,0,1,1,0,0,1.0,1,2.0,0,2988,17640,2,55,9
CLIX8692,8,6,1,1.0,1,3,0,1,1,1,0,0,2.0,1,3.0,1,3682,7680,2,47,14
CLIX8693,8,6,1,1.0,1,3,0,0,1,0,0,0,1.0,1,1.0,1,1903,14631,2,52,5
CLIX8694,8,6,1,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,1,2854,42096,3,43,7
CLIX8695,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,2.0,1,1903,19730,2,52,14
CLIX8696,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,1.0,0,1903,15159,1,37,9
CLIX8697,8,6,1,1.0,1,2,0,1,1,1,0,0,3.0,1,3.0,1,2799,14841,2,47,1
CLIX8698,8,6,1,1.0,1,3,0,0,1,0,1,0,2.0,1,3.0,1,1903,13023,1,54,7
CLIX8699,8,6,1,1.0,1,0,0,0,1,1,0,0,3.0,1,3.0,1,1903,11423,2,55,7
CLIX8700,8,6,1,1.0,1,2,3,0,2,1,0,0,3.0,1,1.0,0,2799,8358,2,53,7
CLIX8701,8,6,1,1.0,1,3,0,0,2,0,0,0,3.0,1,3.0,1,1903,14974,2,55,9
CLIX8702,8,6,1,1.0,1,2,0,0,1,1,0,0,3.0,1,2.0,0,4198,33557,3,60,12
CLIX8703,8,6,1,1.0,1,2,0,1,1,1,0,0,3.0,1,2.0,0,2799,13677,2,57,18
CLIX8704,8,6,1,1.0,1,3,0,1,1,1,0,0,1.0,1,2.0,1,3682,38734,2,61,6
CLIX8705,8,6,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,1903,5064,1,60,18
CLIX8706,8,6,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,1903,19780,1,40,15
CLIX8707,8,6,1,1.0,1,3,0,0,1,1,0,0,3.0,1,1.0,0,3682,16000,2,47,5
CLIX8708,8,6,1,1.0,1,3,0,0,1,1,0,0,3.0,1,2.0,0,1903,24315,2,44,2
CLIX8709,8,6,1,1.0,1,3,3,0,1,0,0,0,1.0,1,2.0,0,2854,34815,2,37,7
CLIX8710,8,6,1,1.0,1,0,0,0,1,1,0,0,2.0,1,1.0,0,3682,26640,1,59,14
CLIX8711,8,6,1,1.0,1,2,0,0,1,1,0,1,3.0,0,1.0,0,3682,0,2,44,14
CLIX8712,8,6,1,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,6442,47835,3,43,7
CLIX8713,8,6,1,1.0,1,2,0,1,0,1,0,0,3.0,1,0.0,0,2799,9506,1,52,9
CLIX8714,8,6,1,1.0,1,2,0,0,1,1,0,1,1.0,1,0.0,1,1903,21491,2,47,11
CLIX8715,8,6,1,1.0,1,2,0,0,1,1,0,0,2.0,1,0.0,0,2799,15961,2,40,7
CLIX8716,8,6,1,1.0,1,3,3,1,1,0,0,0,3.0,1,2.0,0,1903,20653,2,54,14
CLIX8717,8,6,1,1.0,1,0,0,0,2,1,0,0,3.0,1,0.0,0,2854,32886,0,50,7
CLIX8718,8,6,1,1.0,1,0,0,0,1,1,0,0,1.0,1,0.0,0,3682,19588,2,62,3
CLIX8719,8,6,1,1.0,1,2,0,0,1,1,0,0,1.0,1,0.0,0,4198,32133,1,37,15
CLIX8720,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1903,0,1,46,7
CLIX8721,8,6,1,1.0,1,0,0,1,1,1,0,0,1.0,0,1.0,0,1903,0,2,62,16
CLIX8722,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1903,19896,2,55,14
CLIX8723,8,6,1,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,5026,14937,2,60,14
CLIX8724,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,1903,13574,2,39,14
CLIX8725,8,6,1,1.0,1,2,0,1,1,1,0,0,3.0,1,0.0,1,5026,25128,2,43,14
CLIX8726,8,6,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,1903,14146,2,59,7
CLIX8727,8,6,1,1.0,1,3,0,1,1,0,0,0,2.0,0,3.0,1,1903,0,1,64,17
CLIX8728,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,1,3.0,1,1903,13920,2,48,2
CLIX8729,8,6,1,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,0,1903,18784,1,45,17
CLIX8730,8,6,1,1.0,1,2,3,1,1,1,0,1,2.0,0,0.0,0,1903,0,1,56,5
CLIX8731,8,6,1,1.0,1,3,0,1,1,0,0,0,2.0,1,0.0,0,1903,11567,1,47,18
CLIX8732,8,6,1,1.0,1,3,0,0,1,0,0,0,1.0,0,0.0,0,1903,0,2,46,7
CLIX8733,8,6,1,1.0,1,2,0,1,1,1,0,0,2.0,1,1.0,0,4198,39258,0,44,14
CLIX8734,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,1903,0,1,50,7
CLIX8735,8,6,1,1.0,1,2,0,1,1,1,0,0,2.0,0,0.0,0,5026,0,1,65,9
CLIX8736,8,6,1,1.0,1,0,0,1,1,1,0,0,1.0,0,0.0,0,1903,0,0,40,17
CLIX8737,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,1,67,17
CLIX8738,8,6,1,1.0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,1903,0,1,37,9
CLIX8739,8,6,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1903,0,1,50,0
CLIX8740,8,6,1,1.0,1,3,1,1,1,0,0,0,3.0,0,0.0,0,1903,0,1,46,18
CLIX8741,8,6,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,1903,0,2,38,18
CLIX8742,8,6,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1903,0,1,37,14
CLIX8743,8,6,1,1.0,1,2,3,0,1,0,0,1,3.0,0,0.0,0,2648,0,1,50,11
CLIX8744,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,1,59,17
CLIX8745,8,6,1,1.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,0,32,14
CLIX8746,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2648,0,1,68,1
CLIX8747,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1903,0,0,46,0
CLIX8748,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,1903,0,1,27,18
CLIX8749,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,0,30,18
CLIX8750,8,6,1,1.0,1,2,0,1,1,1,0,1,3.0,0,0.0,0,2648,0,1,41,7
CLIX8751,8,6,1,1.0,0,0,0,1,1,1,0,0,3.0,1,1.0,0,1829,5770,2,60,7
CLIX8752,8,6,1,1.0,0,2,0,1,1,1,0,0,1.0,1,1.0,0,2727,22293,1,56,9
CLIX8753,8,6,1,1.0,0,0,3,1,1,0,0,0,3.0,1,1.0,0,1829,17992,2,51,14
CLIX8754,8,6,1,1.0,0,2,0,1,1,1,0,1,2.0,0,1.0,0,3571,0,2,53,9
CLIX8755,8,6,1,1.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,0,47,14
CLIX8756,8,6,1,1.0,0,2,0,1,1,1,0,1,3.0,0,0.0,1,2574,0,1,44,1
CLIX8757,8,6,1,1.0,0,2,3,1,1,1,0,1,3.0,0,0.0,0,3861,0,0,66,1
CLIX8758,8,6,1,1.0,0,2,3,1,1,0,0,1,3.0,0,0.0,0,2574,0,0,33,14
CLIX8759,8,6,0,2.0,1,0,0,1,1,1,0,0,3.0,1,1.0,0,3571,14237,1,48,7
CLIX8760,8,6,0,2.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1829,12119,2,62,17
CLIX8761,8,6,0,2.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,1829,19326,1,62,14
CLIX8762,8,6,0,2.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,3571,18276,1,50,14
CLIX8763,8,6,0,2.0,1,2,0,0,1,1,0,1,3.0,1,0.0,1,3571,28409,1,59,0
CLIX8764,8,6,0,2.0,1,2,0,1,1,1,0,0,1.0,1,0.0,0,2727,11436,1,41,9
CLIX8765,8,6,0,2.0,1,2,0,1,1,1,0,0,3.0,1,0.0,1,2727,16137,2,43,14
CLIX8766,8,6,0,2.0,1,3,0,1,2,1,0,0,1.0,1,0.0,0,3571,15573,2,57,17
CLIX8767,8,6,0,2.0,1,2,1,1,0,1,0,0,2.0,0,0.0,0,2727,0,2,24,7
CLIX8768,8,6,0,2.0,1,2,0,1,1,1,0,0,3.0,0,0.0,0,2727,0,2,42,17
CLIX8769,8,6,0,2.0,1,2,0,1,1,0,0,1,2.0,0,0.0,1,2574,0,1,49,9
CLIX8770,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,35,4
CLIX8771,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,31,4
CLIX8772,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,0,70,9
CLIX8773,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,22,18
CLIX8774,8,6,0,2.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1829,0,1,39,9
CLIX8775,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,0,42,6
CLIX8776,8,6,0,2.0,1,2,0,0,1,0,0,1,3.0,0,0.0,0,2574,0,0,37,1
CLIX8777,8,6,0,2.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1829,0,1,39,7
CLIX8778,8,6,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,46,9
CLIX8779,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,66,14
CLIX8780,8,6,0,2.0,0,0,0,1,1,0,0,0,0.0,0,1.0,0,751,19106,3,54,14
CLIX8782,8,6,0,2.0,0,2,3,1,1,1,0,0,2.0,1,0.0,0,2727,14714,2,50,14
CLIX8783,8,6,1,1.0,1,3,0,1,1,0,1,0,3.0,1,2.0,0,0,29134,4,47,7
CLIX8784,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,1,2.0,1,1098,29980,4,41,14
CLIX8785,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,1,3.0,1,0,26583,2,52,2
CLIX8786,8,6,1,1.0,1,3,0,1,1,0,0,0,3.0,1,1.0,0,2079,22394,2,55,5
CLIX8787,8,6,1,1.0,1,2,3,1,1,1,0,0,3.0,1,3.0,1,2727,14574,2,46,18
CLIX8788,8,6,1,1.0,1,2,0,0,1,1,0,0,1.0,1,2.0,0,2727,21534,3,53,17
CLIX8789,8,6,1,1.0,1,2,0,0,1,1,0,0,3.0,1,3.0,1,4918,11534,2,49,7
CLIX8790,8,6,1,1.0,1,2,0,1,1,1,0,0,2.0,1,2.0,0,2727,18400,1,43,14
CLIX8791,8,6,1,1.0,1,2,0,1,1,1,0,0,3.0,1,3.0,1,4567,21844,2,38,7
CLIX8792,8,6,1,1.0,1,2,0,1,1,1,0,0,1.0,1,3.0,1,4090,35345,2,45,7
CLIX8793,8,6,1,1.0,0,0,0,0,1,0,0,0,2.0,1,3.0,1,1829,16079,2,52,14
CLIX8794,8,6,1,1.0,0,0,0,1,1,0,0,1,3.0,0,0.0,0,2743,0,1,46,17
CLIX8795,8,6,1,2.0,0,0,0,1,1,1,1,0,3.0,1,3.0,1,751,13833,5,42,14
CLIX8796,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,1,2.0,0,0,21885,4,62,6
CLIX8797,8,6,1,2.0,0,0,0,1,1,0,0,0,2.0,1,2.0,0,0,11907,2,56,18
CLIX8798,8,6,1,2.0,0,0,0,1,2,0,0,0,3.0,1,2.0,0,828,11287,4,44,14
CLIX8799,8,6,1,2.0,0,2,0,1,1,1,0,0,3.0,1,2.0,0,2915,20077,2,39,18
CLIX8800,8,6,1,2.0,0,0,0,1,1,0,0,0,1.0,1,1.0,1,1829,20129,2,51,17
CLIX8801,8,6,1,2.0,0,3,3,1,1,0,1,0,3.0,1,2.0,0,2743,38826,4,41,11
CLIX8802,8,6,1,2.0,0,0,0,1,1,1,0,0,2.0,1,3.0,1,3669,16433,2,58,9
CLIX8803,8,6,1,2.0,0,0,3,0,1,0,0,0,1.0,1,3.0,1,1829,28311,2,58,15
CLIX8804,8,6,1,2.0,0,0,0,1,1,0,1,0,1.0,1,3.0,1,1829,12657,3,39,17
CLIX8805,8,6,1,2.0,0,0,0,1,0,1,0,0,1.0,1,3.0,1,3571,11087,2,45,7
CLIX8806,8,6,1,2.0,0,0,0,1,1,0,0,0,2.0,1,0.0,0,1829,5924,2,58,9
CLIX8807,8,6,1,2.0,0,2,0,1,1,1,0,0,2.0,1,0.0,0,2727,15255,2,56,16
CLIX8808,8,6,1,2.0,0,0,0,0,1,0,0,0,3.0,1,0.0,1,1829,25566,2,50,14
CLIX8809,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,1,0.0,0,1829,29827,0,41,7
CLIX8810,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,0,3.0,1,3571,0,1,51,9
CLIX8811,8,6,1,2.0,0,3,3,0,2,0,0,1,3.0,0,0.0,0,2743,0,0,45,9
CLIX8812,8,6,1,2.0,0,2,3,1,1,1,0,1,3.0,0,0.0,0,1829,0,2,40,14
CLIX8813,8,6,1,2.0,0,2,0,1,1,0,0,1,3.0,0,0.0,0,2574,0,1,69,6
CLIX8814,8,6,0,2.0,0,0,0,1,1,1,0,0,3.0,0,0.0,0,3467,0,2,23,9
CLIX8815,8,6,0,2.0,0,2,0,1,1,1,0,1,2.0,1,0.0,1,1829,22179,2,51,17
CLIX8816,8,6,0,2.0,0,0,0,1,1,0,0,1,3.0,0,0.0,0,2743,0,0,47,11
CLIX8817,4,1,0,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,981,10261,7,58,14
CLIX8818,4,1,0,1.0,1,0,3,1,1,0,0,0,1.0,1,0.0,0,1803,5743,4,45,11
CLIX8819,4,1,0,1.0,1,3,3,1,1,0,0,0,3.0,1,0.0,0,4173,13159,3,50,11
CLIX8820,4,1,0,2.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,1465,0,0,35,14
CLIX8821,4,1,0,2.0,1,2,0,1,1,0,0,1,3.0,0,0.0,0,2329,0,0,51,7
CLIX8822,4,1,0,2.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1465,0,1,60,14
CLIX8823,4,1,0,2.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1465,0,1,51,12
CLIX8824,4,1,0,1.0,1,0,3,1,1,1,0,0,2.0,0,0.0,0,1465,0,0,50,18
CLIX8825,4,1,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1465,0,1,53,7
CLIX8826,10,6,0,2.0,0,0,0,1,0,0,0,0,3.0,0,0.0,0,184,0,2,63,3
CLIX8827,6,4,1,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,0,13493,9,38,3
CLIX8828,1,0,0,1.0,1,0,0,0,1,0,0,0,3.0,0,1.0,0,3665,5185,9,41,9
CLIX8829,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,3.0,1,4033,14143,9,21,6
CLIX8830,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,3073,14212,9,46,14
CLIX8831,1,0,1,1.0,1,3,0,1,1,1,0,0,3.0,1,3.0,1,5056,14255,8,58,14
CLIX8832,1,0,1,1.0,1,0,0,1,1,0,1,0,1.0,0,3.0,1,4964,5148,9,44,7
CLIX8833,1,0,1,1.0,1,0,3,1,1,1,0,0,2.0,0,0.0,0,3665,24803,8,56,14
CLIX8834,1,0,1,1.0,1,3,3,0,2,0,0,0,2.0,0,3.0,1,2563,11815,5,61,0
CLIX8835,1,0,1,1.0,1,3,0,1,0,0,0,0,3.0,0,3.0,1,2662,17391,4,44,7
CLIX8836,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,0,3.0,1,5227,14032,4,39,17
CLIX8837,1,0,1,1.0,1,3,0,0,1,0,0,0,1.0,1,3.0,1,5047,20722,9,38,11
CLIX8838,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,1,3.0,1,4431,25198,7,48,18
CLIX8839,1,0,1,1.0,1,0,3,0,1,0,0,0,2.0,0,3.0,1,4311,9130,5,50,14
CLIX8840,1,0,1,1.0,1,3,3,1,1,0,0,0,1.0,0,3.0,1,3391,9687,4,25,18
CLIX8841,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,2.0,1,3759,10349,5,58,14
CLIX8842,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,1,3.0,1,3925,33452,10,39,18
CLIX8843,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,0,3.0,1,3299,0,9,36,6
CLIX8844,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,3378,11481,7,52,9
CLIX8845,1,0,1,1.0,1,0,0,1,1,1,0,0,1.0,1,3.0,1,2287,24658,9,37,6
CLIX8846,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,6467,11335,7,45,0
CLIX8847,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,1,3.0,1,6185,19653,4,57,6
CLIX8848,1,0,1,1.0,1,2,3,1,1,0,0,0,3.0,0,1.0,0,1868,25784,8,51,15
CLIX8849,1,0,1,1.0,1,0,3,1,1,0,0,0,1.0,0,3.0,1,5658,22018,7,57,10
CLIX8850,1,0,1,1.0,1,0,0,1,1,1,0,0,2.0,0,3.0,1,5360,12842,9,57,7
CLIX8851,1,0,1,1.0,1,0,0,0,1,0,0,0,2.0,0,2.0,0,3115,29046,4,50,14
CLIX8852,1,0,1,1.0,1,3,3,1,1,1,1,0,1.0,0,3.0,1,9205,16583,4,52,11
CLIX8853,1,0,1,1.0,1,3,3,1,1,0,0,0,3.0,0,1.0,0,3299,13474,7,58,6
CLIX8854,1,0,1,1.0,1,0,3,1,1,1,0,0,2.0,1,3.0,1,2962,20545,6,39,16
CLIX8855,1,0,1,1.0,1,0,0,1,1,0,0,0,0.0,1,3.0,1,2307,10882,8,55,7
CLIX8856,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1098,4846,9,49,5
CLIX8857,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,0,2.0,0,3700,0,6,36,4
CLIX8858,1,0,0,1.0,1,2,0,1,1,1,0,0,3.0,0,0.0,0,1098,19755,4,26,7
CLIX8859,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,2747,9430,6,45,7
CLIX8860,1,5,1,1.0,1,0,3,0,1,0,0,0,3.0,0,3.0,1,2324,0,7,71,5
CLIX8861,1,5,1,1.0,1,0,3,1,2,0,0,0,1.0,1,0.0,0,1588,9079,6,22,18
CLIX8862,1,5,1,1.0,1,3,3,1,1,1,0,0,3.0,0,3.0,1,1588,0,6,54,7
CLIX8863,1,5,1,1.0,1,0,0,0,1,0,0,0,1.0,1,3.0,1,3210,12606,7,43,7
CLIX8864,1,5,1,1.0,1,3,0,0,1,0,1,0,3.0,0,1.0,0,2164,23691,5,37,17
CLIX8865,1,5,1,1.0,1,0,0,1,1,0,0,0,1.0,1,3.0,1,1428,7081,7,55,2
CLIX8866,1,5,0,1.0,1,3,0,1,1,0,0,0,2.0,0,0.0,0,1233,2623,7,49,11
CLIX8867,1,5,0,1.0,1,3,0,0,1,0,0,0,3.0,1,0.0,0,2629,5616,4,49,16
CLIX8868,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1373,10302,4,50,18
CLIX8869,1,5,0,1.0,1,1,0,1,1,0,0,0,2.0,1,0.0,0,3163,10118,7,47,18
CLIX8870,1,5,0,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,4164,9929,3,53,14
CLIX8871,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1351,21477,5,45,0
CLIX8872,1,5,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,1,3980,14305,4,52,3
CLIX8873,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,2180,15767,6,43,6
CLIX8874,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,2180,5996,7,48,7
CLIX8875,1,0,1,1.0,1,0,0,1,1,0,1,0,3.0,0,3.0,1,1588,11038,4,51,7
CLIX8876,1,0,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,2819,13691,7,26,7
CLIX8877,1,0,1,1.0,1,0,3,0,1,0,0,0,1.0,0,0.0,0,1713,13886,8,38,18
CLIX8878,1,0,1,1.0,1,0,3,0,0,0,0,0,3.0,1,0.0,0,1713,10791,4,57,18
CLIX8879,1,0,1,1.0,1,0,2,1,1,0,0,0,3.0,0,3.0,1,1588,16501,4,49,14
CLIX8880,1,0,1,1.0,1,1,0,1,1,0,0,0,1.0,1,3.0,1,3210,10094,3,37,11
CLIX8881,1,0,1,1.0,1,3,3,0,1,0,0,0,1.0,1,0.0,0,2455,15741,5,61,11
CLIX8882,1,0,1,1.0,1,3,0,1,1,1,0,0,3.0,0,0.0,0,3331,30626,1,47,7
CLIX8883,1,0,1,1.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,3579,20391,7,39,7
CLIX8884,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,2970,12323,4,53,2
CLIX8885,1,0,1,1.0,1,1,3,0,1,0,0,0,3.0,0,3.0,1,3527,0,4,64,9
CLIX8886,1,0,0,1.0,1,0,3,1,1,0,1,0,3.0,0,0.0,0,1525,10539,4,68,5
CLIX8887,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,2.0,0,2360,12252,4,61,7
CLIX8888,1,0,0,1.0,1,0,0,1,1,1,1,0,3.0,0,3.0,1,1233,12859,7,56,11
CLIX8889,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,1,0.0,0,1233,5285,4,50,7
CLIX8890,1,0,0,1.0,1,3,0,1,1,0,1,0,2.0,0,3.0,1,2134,2154,5,60,7
CLIX8891,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,1,1684,15106,4,50,3
CLIX8892,1,0,0,1.0,1,3,0,0,1,1,1,0,2.0,0,0.0,0,2134,4887,6,48,7
CLIX8893,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,1525,17231,7,55,5
CLIX8894,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,0,0.0,0,1525,8629,7,47,1
CLIX8895,1,0,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1525,14670,4,45,18
CLIX8896,1,0,0,1.0,1,3,0,0,1,0,0,0,2.0,0,0.0,0,3116,2960,6,61,18
CLIX8897,1,0,0,1.0,1,3,0,0,2,0,0,0,2.0,0,0.0,0,3116,10678,5,57,18
CLIX8898,1,0,0,1.0,1,3,0,1,1,0,0,0,1.0,1,0.0,0,2550,6363,4,47,17
CLIX8899,1,0,0,1.0,1,2,0,1,1,1,0,0,1.0,0,0.0,0,1522,11280,3,45,12
CLIX8900,1,0,0,1.0,1,0,3,0,1,0,0,0,3.0,0,0.0,0,1373,19892,5,59,17
CLIX8901,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,3905,2668,4,50,7
CLIX8902,1,0,0,1.0,1,1,0,1,1,0,1,0,3.0,0,0.0,0,3486,8270,3,62,9
CLIX8903,1,0,0,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,1875,14405,7,49,16
CLIX8904,1,5,1,2.0,1,0,1,1,1,0,0,0,1.0,0,1.0,0,1525,18140,7,46,7
CLIX8905,1,5,1,2.0,1,0,0,1,1,1,1,0,3.0,1,3.0,1,1950,15867,3,49,18
CLIX8906,1,5,1,1.0,1,0,3,1,1,0,0,0,2.0,0,2.0,0,2059,30753,5,53,14
CLIX8907,1,5,1,1.0,1,0,0,1,1,0,1,0,2.0,0,3.0,1,1373,22485,4,61,14
CLIX8908,1,5,0,2.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,2686,13774,3,53,7
CLIX8909,1,5,0,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,3095,14125,4,43,14
CLIX8910,1,0,0,2.0,1,0,0,1,1,1,0,0,2.0,1,3.0,1,4173,8562,6,50,1
CLIX8911,1,0,0,2.0,1,0,3,1,1,1,0,0,3.0,1,0.0,0,7954,16737,2,47,17
CLIX8912,1,0,1,2.0,1,0,0,1,1,0,0,0,1.0,0,1.0,0,2780,16686,4,26,7
CLIX8913,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,1,1525,20020,4,39,14
CLIX8914,1,0,1,1.0,1,0,0,0,1,0,0,0,1.0,0,3.0,1,1684,23632,4,39,9
CLIX8915,1,0,1,1.0,1,3,0,1,1,0,0,0,1.0,1,3.0,1,1925,15359,3,61,6
CLIX8916,1,0,1,1.0,1,1,3,0,1,0,1,0,2.0,0,3.0,1,1351,17582,4,48,14
CLIX8918,1,0,0,1.0,0,0,3,0,1,0,1,0,2.0,0,0.0,0,1829,9066,6,60,14
CLIX8919,1,0,0,2.0,1,0,0,0,1,0,0,0,1.0,0,0.0,1,6779,30294,2,56,18
CLIX8920,1,0,0,2.0,1,0,0,1,1,1,0,0,2.0,0,3.0,1,3599,24082,5,57,1
CLIX8921,1,0,0,2.0,1,0,0,0,1,0,0,0,3.0,0,2.0,0,3116,8685,5,53,14
CLIX8922,1,0,0,2.0,1,0,3,0,1,0,1,0,2.0,0,0.0,0,2887,18479,4,41,9
CLIX8924,1,0,1,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,1,5040,21989,2,47,11
CLIX8925,1,0,1,1.0,1,0,0,1,1,0,0,0,1.0,0,0.0,0,3651,4966,4,53,18
CLIX8926,1,0,0,1.0,1,0,0,0,1,1,0,0,2.0,0,0.0,0,5724,0,6,63,12
CLIX8927,1,0,0,1.0,1,0,0,1,1,0,1,0,2.0,0,0.0,0,3884,19243,4,51,7
CLIX8928,1,0,0,1.0,1,1,0,1,1,1,0,0,1.0,1,0.0,0,3884,8607,4,55,18
CLIX8929,1,0,0,1.0,1,0,0,1,1,1,1,0,3.0,1,2.0,0,4092,9346,6,37,7
CLIX8930,1,0,1,1.0,1,3,1,1,1,1,0,0,1.0,1,0.0,1,3651,15959,4,44,14
CLIX8931,1,0,1,1.0,1,3,0,1,1,0,1,0,3.0,1,0.0,0,4867,10468,3,37,18
